"kegg","level_1","level_2","BRITE_id","X","LS001","LS002","LS003","LS004","LS005","LS006","LS007","CD.SRS301865","CD.SRS301866","CD.SRS301867","CD.SRS301868","CD.SRS301869","CD.SRS301870","CD.SRS301871","CD.SRS301872","CD.SRS301873","CD.SRS301874","CD.SRS301875","CD.SRS301876","CD.SRS301877","CD.SRS301878","CD.SRS301879","UC.SRS071964","UC.SRS071970","UC.SRS071978","UC.SRS071981","UC.SRS071982","UC.SRS071988","HE.SRS011061","HE.SRS011084","HE.SRS011134","HE.SRS011239","HE.SRS011271","HE.SRS011302","HE.SRS011405","HE.SRS011452","HE.SRS011529","HE.SRS011586","HE.SRS012273","HE.SRS012902","HE.SRS013158","HE.SRS013215","HE.SRS013687","HE.SRS013951","HE.SRS014235","HE.SRS014923","HE.SRS014979","HE.SRS015065","HE.SRS015217","HE.SRS015578","HE.SRS015663","HE.SRS016018","HE.SRS016095","HE.SRS016335","HE.SRS016495","HE.SRS017103","HE.SRS017433","HE.SRS018427","HE.SRS018656","HE.SRS020328","HE.SRS020869","HE.SRS022713"
"K01451","Metabolism","Amino acid metabolism","","K01451(hippurate_hydrolase)",0.000406556391601017,0.000235105815395386,0.000190117791147815,0.000186188779216197,0.00015631631948739,0.000139945717799522,0.000221298390877186,0.000223750992951827,0.000168623654962192,0.000277543147474193,0.000126238053832106,0.000125416611628137,0.00021221273434442,0.000372417717496678,0.000146981791512824,0.000589703099941645,0.000232689738028467,0.000402753216937714,0.000369383004219457,0.000249997044947073,0.000411033409583849,0.000464941295447866,0.00012391073928134,6.55114659208985e-05,5.14913565437972e-05,3.38671420478511e-05,0.000163193781809286,7.0765818922171e-05,0,0.000105839683373641,7.68200475526454e-05,3.50784868813846e-05,3.1502575715557e-05,4.34805377774013e-05,3.38927055070553e-06,0,1.93592313424529e-05,2.55501544871901e-05,6.67960925084521e-05,0,4.9519747026436e-06,7.47741234292422e-06,7.89560585474562e-05,3.98635828389133e-05,3.43971943741561e-05,5.82650672042766e-05,3.19739617493218e-05,7.97014233651383e-05,7.03952822901413e-05,5.95534509793604e-05,6.33604689438459e-05,0.00013126978439173,6.44087955636787e-05,1.91740736384959e-05,9.00170931013365e-06,0.000100685918949061,3.88381280760694e-05,3.00337870465965e-05,0.000174059032012266,8.77719546828458e-05,4.68599792720923e-05,0
"K01595","Metabolism","Overview","","K01595(phosphoenolpyruvate_carboxylase)",0.000261078707696554,0.000310348106267023,0.000196715602576541,0.000159394801097883,0.00026322139841586,7.15749774637679e-05,0.000193744406394944,0.000844761504410132,0.00103324684918659,0.000576996935661197,0.00100541687929515,0.0011999414960767,0.000560379138095022,0.000175361886743455,0.000891355956063334,0.000121619840573757,0.000703393350077409,0.000500129018957763,0.000670144977633799,0.000155656461253268,0.001236777000679,0.000440472148788613,0,0.000148210989186112,0,3.36928051416854e-05,0.000377862342854363,0.000114797278681509,0,0,0,5.33915182307004e-07,5.34495855542054e-06,0,0,0,0,0,2.30135574983868e-06,0,0,0,4.6613801294251e-07,5.96622770707875e-06,0,0,1.79695503165284e-07,0,0,1.60471067122237e-05,0,1.94046205617871e-06,0,0,1.85197614481597e-06,2.55083248448338e-05,0,0,1.37360404488204e-05,2.1282322100631e-05,4.76561011960138e-06,0
"K01795","Metabolism","Enzyme families","ko01000","K01795(chondroitin-glucuronate_5-epimerase)",0.000319963049616692,0.000276609488572809,0.000188172967350854,0.0001972207355693,0.000149904066366834,0.000464732935265989,0.000262707739673473,0.000144152123854557,0.000123167548643262,9.48895995252904e-05,5.31047248002525e-05,2.93570015352711e-05,7.77134205054825e-05,0.000314093740083066,8.31696601841496e-05,0.000106207664025098,0.000266653757698092,0.000185832498803666,7.03821326447331e-05,0.00019077768170728,7.52646535178588e-05,0.000124905410882667,0.000258005022865712,0.000660612492717645,0.000427764179688101,0.000337296197498288,0.000358745990311027,0.000695926046600884,0.000649940194243853,0.000589657085821632,0.000490823077266375,0.000604639894219091,0.000503425725130907,0.000496046314088869,0.000643369610248495,0.000599490160081771,0.000633227224035821,0.00063397170722239,0.000438474362966485,0.00060733643876888,0.000727141995633811,0.00115590640489428,0.000530140397651716,0.000301540573058517,0.000570815636922885,0.000500541837168633,0.000221595364286195,0.000580023946831371,0.000237636706237573,0.00089990116358688,0.000514421842278172,0.000850146656978014,0.00101487708041065,0.000713385853936484,0.000543737297424929,0.000547608652430632,0.000553500131295737,0.000638499788674815,0.000514673335111192,0.00047938457864418,0.000564180425671782,0.000682151602405096
"K01822","Metabolism","Lipid metabolism","","K01822(steroid_delta-isomerase)",2.75404240348649e-06,0,0,3.17736367902454e-06,6.87554159765695e-07,3.23340615674575e-05,1.87285101587615e-06,0,0,0,0,0,0,1.07356176407508e-05,0,0,0,0,0,0,0,0,0,4.44325233483372e-05,0,0,2.60839937942212e-05,3.29128754910559e-05,6.50142593423276e-05,8.6829858005505e-05,3.54796371646899e-05,4.54040550844134e-05,0.000207398403661618,6.00483591951489e-05,0.000106030005300589,7.60432776811745e-05,4.93336033923899e-05,0.000182371500937168,7.8456601448323e-05,0.000163322482865888,9.53020319967102e-06,0.000109117830691165,2.59845947305085e-05,1.88473457986666e-05,3.60405409187706e-05,3.67762962190887e-05,5.42003274398969e-06,4.35028544037854e-05,9.05288210324406e-06,9.12930699335971e-05,5.82786102738627e-05,5.33842853159941e-05,6.41252685914919e-05,5.42874228107198e-05,1.80462399611145e-05,4.80658077352097e-05,0.000210028369896754,3.32291961421313e-05,2.83861803131022e-05,0.000101076612848568,7.29966234952953e-05,2.78627194078571e-05
"K02007","Environmental Information Processing","Membrane transport","","K02007(cobalt/nickel_transport_system_permease_protein)",0.00020659523270063,0.000100886160344,8.57761823088695e-05,0.000116367413389625,0.000159632221975831,8.86007833865284e-05,0.000131018954995638,6.27646110500377e-05,4.01576475739522e-05,0.000168910331138891,7.53058476910714e-05,8.65782123382461e-05,0.000112034837801197,0.000205615313440686,8.98041083437511e-05,0.0002374130421343,5.33985292507828e-05,0.000296894508675634,0.000129033867199654,0.00014591893282524,0.000227188939545118,0.000158961486400261,4.80127169392476e-05,0,1.96611792486124e-05,0.000256124105208278,2.86008442942322e-05,2.23925372924833e-05,0,2.11801430212945e-05,1.52777639790912e-05,3.09449986056598e-07,2.49288075350139e-06,2.29088681009018e-06,2.20090781899871e-06,0,4.70412446955913e-07,0,1.85984186609294e-05,2.98323975498805e-06,2.10743538796593e-06,0,2.32276121888271e-06,8.04625808476428e-06,1.00320094783068e-05,3.22475418490688e-05,1.52833136878165e-05,1.17623396696939e-05,3.93812489108299e-05,1.66293518160215e-05,8.70164459999333e-06,1.40250762749829e-05,2.07181612583244e-05,9.58700314601572e-07,1.51936936441241e-05,7.39196512764698e-06,2.98565302611427e-07,1.77258218651376e-05,9.29071140820647e-05,3.22551883707983e-06,1.1560209733175e-05,2.13591446237987e-06
"K02019","Genetic Information Processing","Transcription","ko03000","K02019(molybdate_transport_system_regulatory_protein)",0.000288381008736563,0.00019434259462796,0.000191581148558135,0.000147741418609511,0.000119964210142885,0.000127657705784099,0.00015969380391556,8.48245955039518e-05,5.16433930667346e-05,0.000196369732013935,9.81331025740622e-05,8.83142093276359e-05,9.89390945438983e-05,0.000201329573836773,9.46680159197219e-05,0.000185994754527035,6.01854068489397e-05,0.000228285581313921,0.0001773650559482,0.000179487934451631,0.000294563340801066,0.000174301479052755,0.000147409572703154,0,0,1.70789625978167e-05,0.000123921296049925,2.87926667125731e-05,2.16488387126094e-06,3.53646165145419e-05,2.48308788101024e-05,6.74320819462172e-07,1.11898328789383e-05,4.52237503620132e-06,0,0,4.52038977385314e-06,5.68903538916086e-06,1.89698782961669e-05,0,1.34597103423242e-06,0,2.34405283246007e-06,1.88284008811065e-05,2.01194971137236e-05,2.45366630704381e-05,2.58374156308402e-06,2.44231169443223e-05,2.09773628558585e-05,1.55229789877139e-05,1.8811181959848e-05,2.39340450237116e-05,1.42527204825849e-05,2.84675140469561e-06,2.77606690077138e-06,1.70083174086047e-05,0,3.35578869379977e-05,1.91929607552723e-05,2.03515354523463e-05,5.18048163471155e-06,0
"K02020","Environmental Information Processing","Membrane transport","","K02020(molybdate_transport_system_substrate-binding_protein)",0.000213863305418508,0.000171124505482165,0.000149102553168077,0.000148535509595144,0.000113422764458193,8.44847245548634e-05,0.000182319263068712,0.000132613803985651,8.7012274353454e-05,0.000239938463731883,0.000106413912513258,0.000123297952935296,0.000139635961403405,0.000248401880219226,6.40032491719299e-05,0.000216171123269028,0.000117277408058442,0.000181872086195248,0.000246444787271278,0.000227268446956305,0.000223673329908213,0.000295686349271459,0.000170607456362461,7.26063109502998e-05,8.83866710541965e-05,1.24582508337454e-05,0.000109558871847146,6.71891833083708e-05,2.53673018127448e-05,3.38815135542928e-05,3.95579420058334e-05,1.84834796788306e-05,2.98110324343716e-05,1.53267668337274e-05,4.3852051656384e-06,0,4.82602391793368e-06,1.75244433646382e-05,3.25516535356798e-05,0,6.40406607259503e-06,0,1.1514146226759e-05,7.58293891966262e-05,3.24024246248536e-05,4.34505995662364e-05,7.51558221247193e-05,9.24479259299564e-05,9.40706948402919e-05,5.99391448623607e-05,3.46024360007512e-05,2.73591438118657e-05,3.86620752670639e-05,1.64652864249156e-05,3.45534313726528e-05,3.42735491152499e-05,1.48473576982961e-05,2.70634284864022e-05,2.12639470808516e-05,1.57238030148882e-05,2.39365371561209e-05,7.00562549737223e-06
"K02032","","","ko00002","K02032(peptide/nickel_transport_system_ATP-binding_protein)",0.00056639306780426,0.000679216496592271,0.000659284183547139,0.000472914219284888,0.000552188865503569,0.000478185209221928,0.000616891595701808,0.000659726778740871,0.000600881997576223,0.00104583135584571,0.000769820238371959,0.000767747309178376,0.00063223743267774,0.00084814265659688,0.000546968818167056,0.00123783204884715,0.000558230944889613,0.000586349469854225,0.000976965559301954,0.000663386459073981,0.000933955484477883,0.000727090346361413,0.00108590026450948,0.000136512657397524,0.000402216828064957,0.000270540209618875,0.000345671632579285,0.000176262912427804,3.95400953079953e-05,0.000155223311657181,0.0001842369484494,0.000259806391099183,0.000103787314289333,0.000316329200299923,6.0405805824878e-05,5.73274473260102e-05,9.62901236097532e-05,0.000106067888914184,0.000247348056000518,4.49311885030955e-05,5.07758691752489e-05,1.04140311398547e-05,0.000184845061260518,0.000280990214057505,0.000134937534805768,0.000348507473946768,0.000305085669608872,0.000213713402991504,0.000328733792056794,0.000167044941748012,0.000167156593168549,6.34660141648036e-05,0.000118128141505563,0.000138659610191163,0.000577785540879924,0.000130482895590704,5.3500111522442e-05,0.000290108711516133,0.000409957154426185,0.000211640865415539,0.000290653894641274,3.32650044644986e-05
"K02053","","","ko00002","K02053(putative_spermidine/putrescine_transport_system_permease_protein)",3.47333892877255e-05,3.84347373066364e-05,4.46223488233207e-05,3.57618520097724e-05,5.14401625554202e-05,2.25944895744508e-05,5.9165315552534e-05,0.000112864665500294,5.67251046645548e-05,6.38689377946078e-05,0.000296390315352947,0.000280344262225174,9.30740725568838e-05,3.60817532694698e-05,0.000120745790418279,3.48565204307437e-06,4.8821344931472e-05,0.00014972743241136,9.88870346357639e-05,4.39995771281846e-05,0.000113649298386005,1.97246477975927e-05,7.0898654912852e-05,2.85986944968082e-05,0,3.33524286773895e-05,4.66576053249818e-05,2.13647046895048e-05,0,4.37378530544093e-06,1.43612267406461e-05,5.72329952360988e-07,1.98159981593978e-06,5.4722244237327e-06,2.63328586767806e-06,0,4.43580093414037e-07,2.04551827943905e-06,1.12067654767101e-05,0,0,0,0,2.63866079315503e-06,8.32095279871428e-06,7.42881367802546e-06,1.01942880153766e-05,2.17934814563283e-06,3.90611141271268e-06,1.10589248758423e-05,3.90553559191155e-06,7.32219614256842e-06,1.25603666530247e-05,4.81572877501874e-06,1.18314876866327e-06,7.93338986639147e-06,1.89551315271001e-06,0,1.06127348044046e-05,2.29246307576574e-06,1.18806585309221e-06,0
"K02054","","","ko00002","K02054(putative_spermidine/putrescine_transport_system_permease_protein)",3.42904865973167e-05,2.99398040678472e-05,3.30769614457902e-05,3.56860675248336e-05,1.69275525726476e-05,1.80718599508554e-05,5.26943365157844e-05,0.000106328159460777,4.72268942693802e-05,1.41827441608221e-05,0.000274048965469403,0.000237382422496237,8.5931278914335e-05,2.68567995176874e-05,6.60758062038413e-06,9.89712996176308e-07,4.10416234927511e-05,0.000126624725741667,4.57662575499262e-05,3.25979768159619e-06,7.86103818707785e-05,1.70714410156289e-05,7.4336375151892e-05,2.70471235232857e-05,0,7.39120878573386e-05,4.66576053249818e-05,2.32201321504728e-05,0,4.61812242638513e-06,6.1773382883018e-06,0,0,5.50621065576664e-06,6.70697935691109e-06,0,1.03161764560005e-05,0,6.81117890663773e-06,0,0,0,2.45148187987702e-06,5.22279140088837e-06,4.73961731760194e-06,3.34856018216537e-05,4.76950712652518e-06,3.99081357003257e-06,6.12873334462765e-06,1.00404891218105e-05,1.74189291234693e-05,5.13918671254567e-06,8.11870943360993e-06,2.36281176307569e-06,3.37122452739563e-07,7.97043762820821e-06,0,0,3.53241715218462e-06,3.49269189095879e-06,6.2683059206193e-06,0
"K02055","","","ko00002","K02055(putative_spermidine/putrescine_transport_system_substrate-bindingprotein)",7.04407007777027e-05,2.86452908742713e-05,3.75672563570293e-05,3.23568724329361e-05,2.25809640049851e-05,2.20367205598412e-05,5.77546228890392e-05,9.76906646007424e-05,5.19919302755448e-05,1.57807998409147e-05,0.000250745786425597,0.000239649310797049,8.99878425686766e-05,1.43369817182501e-05,0.000115978137285859,4.09121396992522e-07,4.0724938856022e-05,5.34192840112663e-05,5.09230189640024e-05,1.5606016232685e-05,8.74678896872042e-05,5.41933536035614e-05,0.000270169730920912,2.99531776582241e-05,0,0.00017659871638945,4.73130313611487e-05,2.50175943578626e-05,0,1.46164643866965e-06,1.06642362702596e-05,0,2.34239086393543e-07,6.76345943617623e-06,2.64275967211482e-06,0,4.58204158749385e-06,0,3.2109230794312e-06,0,0,0,1.76097782770501e-06,6.39341705970817e-06,6.64433989263754e-06,4.11982080053514e-05,5.88750903151788e-06,6.19121018056779e-07,1.88262416401005e-06,5.32432746677822e-06,1.91945091003961e-05,1.18379509429665e-06,8.85330658104969e-06,8.77946550571776e-07,1.04741831584249e-06,6.25616929244297e-06,2.2031195588933e-06,0,3.6557668225491e-06,3.93317972443299e-07,1.34761080737177e-06,0
"K02071","Environmental Information Processing","Membrane transport","","K02071(D-methionine_transport_system_ATP-binding_protein)",0.000200907238813108,0.000253997926943446,0.00025187996639332,0.000209896152414551,0.000303856225705983,0.000154347767973867,0.000288609158618492,0.000407380803686561,0.000400694928208632,0.000215067524510926,0.000489136470713813,0.000440299162195984,0.000305304193921357,0.000366163936131948,0.000335984527586579,0.000340309150851678,0.000329814912173777,0.000225537827423606,0.000261711612818437,0.000280253152237181,0.000197038352093639,0.000440708296419913,0.000398094495877333,7.30417538404637e-05,0.000478910229368453,5.57455610119395e-05,0.000139824720623468,7.91760396399231e-05,3.40401360573665e-05,7.51890257045211e-05,0.000119404244262565,6.30648971492393e-05,4.64394810264502e-05,5.75534290014353e-05,2.71377046048454e-05,3.57022287113901e-06,5.17326179049364e-05,2.60663989307082e-05,8.59864428760509e-05,0,8.8139034464992e-06,6.32777123387128e-06,9.48236084599278e-05,0.000166974601709301,8.05768693212078e-05,0.00011810168909212,3.15047787428165e-05,0.000128441845454217,6.4214998435163e-05,6.86092270445184e-05,7.31268443155435e-05,4.5258802558786e-05,6.3364985687399e-05,4.8570338986763e-05,2.603541874518e-05,5.01707374858833e-05,1.72487424001081e-05,5.3009002742719e-05,0.000115374872738361,6.96333694105184e-05,6.7559267924741e-05,0
"K02073","Environmental Information Processing","Membrane transport","","K02073(D-methionine_transport_system_substrate-binding_protein)",0.000284142260018982,0.000224085714797163,0.000231544182270079,0.00020310463522026,0.000230381123556617,0.000138431008208474,0.00028281267079701,0.000519184388803271,0.000486762490182071,0.00018176491481524,0.000320193969402946,0.000327036796568015,0.000263108289639298,0.000369614057639177,0.000394047543730805,0.000347624339377703,0.000429770292898729,0.000250264882309026,0.000237663020289586,0.000276493227596895,0.000164110377626865,0.0002596795684091,0.000665188168824378,4.69065219969733e-05,0.000479110208813397,5.54805490369722e-05,0.000237557780193075,0.000120236553929273,2.85243534830993e-05,8.42870704452851e-05,0.000105797029827779,5.32627813825596e-05,3.87905443595658e-05,5.18449097896174e-05,1.38491501551619e-05,0,3.5666540173825e-05,1.99841173637598e-05,6.67761354720878e-05,0,7.85444084733359e-06,1.16089793349377e-06,8.14901437047751e-05,0.000131614312725518,4.59238081291923e-05,0.000143687633821787,2.60369931039178e-05,0.000131611330031365,7.22872355014828e-05,8.87588348976925e-05,8.98669647053258e-05,4.99533369885869e-05,6.29402505290148e-05,3.82067705297374e-05,2.271583978002e-05,5.82399380884937e-05,1.67943781523959e-05,7.30584581242995e-05,0.000198394822936433,4.75073735598881e-05,6.24756491063736e-05,0
"K02173","","","unknown","K02173(hypothetical_protein)",3.61661469007105e-05,5.34713212256185e-05,4.80586118859357e-05,3.06535275849202e-05,2.20969478861199e-05,1.23909442819102e-05,1.0534893946786e-06,2.81964556475609e-05,2.09476097939714e-05,1.60388444709344e-06,1.98985628967195e-05,1.338134839071e-05,4.78642285147744e-05,5.52460546039817e-06,3.47263804270734e-05,2.19076215248891e-06,1.98225287674563e-05,2.03254619733288e-05,2.15227618229131e-06,1.50462468824364e-05,2.80915461625505e-06,1.8676517458198e-05,0,6.21228819655162e-05,0,0,8.23656552851451e-05,1.78705748241104e-05,0,0,0,0,0,0,0,0,0,0,1.42594631600989e-06,0,0,0,0,0,0,0,0,0,0,0,3.3817225254732e-06,0,0,0,0,0,0,0,0,0,0,0
"K02221","Environmental Information Processing","Membrane transport","ko02044","K02221(YggT_family_protein)",0.000100822051032441,6.85606708337646e-05,5.03559672760767e-05,4.77811264802884e-05,6.23199656414587e-05,2.48863335599024e-05,5.60564195420436e-05,0.000133574093916453,8.79822298445288e-05,0.000101754722160849,0.000165093668944852,0.000181615608056256,0.000105194655314628,4.69798454093368e-05,0.000164941986747553,2.17655129190341e-05,7.0540999559218e-05,9.64580632660587e-05,0.000117041360985568,2.5405430169039e-05,0.000216484170588526,0.000116374711739213,0,0,0,0.000134829568302497,8.9701589834382e-05,4.13234697674918e-05,4.1818203307628e-06,1.35876339767052e-05,1.69941224078912e-06,0,2.72282998748889e-06,0,0,0,0,0,5.05496068454889e-06,0,1.19557179594989e-05,2.73343943635119e-06,1.43639349711547e-06,0,0,6.423488627571e-06,3.65717515036054e-06,1.82760237994361e-05,0,1.08956044122048e-05,0,9.97658344796733e-06,6.16874826260935e-05,0.000134395796786255,1.23984850427391e-05,1.45897779270653e-05,5.2379033270968e-07,0,4.65783769894045e-06,0,8.84677265756152e-06,0
"K02244","","","ko00002","K02244(competence_protein_ComGB)",2.39346315477189e-05,4.60711223274222e-06,5.86087830252552e-06,1.20446644765726e-05,2.72200394282931e-06,2.79071038057108e-06,1.46423153263748e-06,0.000171202662951584,0.000242639192539992,8.25661147696907e-06,8.52565342361327e-06,1.96903881065641e-05,4.1850674103667e-05,3.11502040953318e-05,0.000189868053958138,7.85775126469211e-05,0.00017428867957971,6.07239417763852e-05,7.82402382856461e-06,2.93043817454061e-05,2.92990415560401e-06,1.02704105069297e-05,5.16283344293155e-05,0,3.6846565558358e-05,7.37931005604585e-06,9.89755933839118e-06,5.57166232871467e-06,0,0,9.40035005426439e-06,0,0,0,0,0,0,0,3.39327698927731e-07,0,0,0,0,0,0,0,0,0,0,1.799943681395e-06,0,0,3.17187518309521e-06,0,0,0,0,0,9.27552194589436e-07,0,5.46805202845764e-07,0
"K02440","Environmental Information Processing","Membrane transport","ko02000","K02440(glycerol_uptake_facilitator_protein)",0.000176078553818942,0.000116546001496252,0.000128699091246471,0.000129743142749827,0.000108101951847038,9.56456005418535e-05,0.000121389784814448,0.000358478174946839,0.000389254780956583,0.000171398750306901,0.000317663093372395,0.000278431957228351,0.000191698038664138,0.000102173330346502,0.000338329152644056,0.000139652473059725,0.000248893356795894,0.000163444614853877,0.000205404448866075,0.000116171690333355,0.000344212706241602,0.000255375337566697,0,5.54976132959903e-05,0,0,0.000138495297538309,3.00438481934938e-05,1.42989459043596e-05,1.57264346127593e-05,2.06743048974033e-05,2.39557510778213e-05,5.13365923915934e-06,2.33431648999339e-07,0,0,4.49003360009133e-06,3.07122912861153e-05,2.71806299988054e-05,0,4.12663877229612e-06,0,3.39012045070837e-06,1.48628508778845e-05,1.5818842429654e-05,1.0709181299332e-05,2.00149848837064e-05,1.45113603059321e-05,5.62557429651355e-06,6.16097739933088e-06,1.11511889401397e-05,4.01363370902127e-05,1.96862506785797e-05,5.12393476563921e-06,0,2.23411225242864e-05,7.53684812194244e-06,0,7.29651581345886e-05,2.27602929657599e-05,1.68514477129553e-05,0
"K02444","Genetic Information Processing","Transcription","ko03000","K02444(DeoR_family_transcriptional_regulator,_glycerol-3-phosphate_regulonrepressor)",0.000283423390908427,0.000224801899687904,0.00022778259041687,0.000232999140484815,0.000127317684897769,0.000150268551795828,0.000135209235992614,0.000240361905064723,0.00024130767373531,0.000333143771625473,0.000360721187974135,0.000361657233724598,0.000452455011452646,0.000236317590334557,0.000318455157521124,0.000163385096440938,0.000176456958689908,0.000212487176958188,0.000363743008413839,0.000430777226831798,0.000259454100680251,0.000344282973739434,0.000512086774877561,0.000140502878557933,0.000127485476479569,0.000131672437341937,0.000580931509374553,0.000138771758010403,4.23450701026483e-05,7.13966897575352e-05,6.13805399471192e-05,0.000139695204811289,5.21282225704446e-05,4.5997849828081e-05,8.64920198805503e-05,8.08968353447309e-05,4.44292520383784e-05,9.88748438168618e-05,0.000103258968784718,0.000155463466087464,0.000106921831725086,3.91327862219407e-05,2.09524297341731e-05,4.7322790800002e-05,7.36856860986314e-05,4.07578911654437e-05,0.000180508010953446,0.000150798380774891,0.000124965582382648,0.000159658431199049,0.000114587270908568,7.73512016629974e-05,5.32494355128465e-05,3.39668431065538e-05,2.87065795169316e-05,8.66562509452531e-05,7.0693082821228e-05,0.000126636960900172,3.5403102382992e-05,3.33302429106283e-05,5.25359572484254e-05,9.63677488428323e-05
"K02466","","","unknown","K02466(glucitol_operon_activator_protein)",3.9435764317739e-05,4.20388544482897e-05,3.67463874010921e-05,3.05680540914307e-05,4.19968605721124e-06,1.19080271535154e-05,0,1.57222212613179e-05,1.08796402072437e-05,0,1.84348486621894e-05,2.20647464096641e-05,5.95531795978574e-05,4.05883404291267e-05,9.58982992705866e-06,3.72819264567718e-05,1.5784698995948e-05,5.53321249073623e-05,2.24409345728246e-06,2.35809078289616e-05,3.84877902632602e-06,1.93173910008944e-05,2.72011162492357e-05,1.06704615404939e-05,0,0,7.30047514882064e-05,1.69279529321079e-05,0,0,0,0,0,0,0,0,0,0,1.19637114493548e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K02744","Metabolism","Carbohydrate metabolism","","K02744(PTS_system,_N-acetylgalactosamine-specific_IIA_component)",0.000304840685390734,0.000211743400205254,0.000162223806118909,0.000152247580913998,8.24690901124912e-05,8.4269605013817e-05,0.000227015325680588,0.000250774067516319,0.000140876210507905,0.000298163822013248,0.000328503800202646,0.000201525837221269,0.000210222602496731,0.000290152890763732,0.000376026708200775,3.48853909247455e-05,0.000171598535871712,0.000377566269991461,0.000244756152123533,0.000217512545394042,0.000411231544441636,0.000352777114149265,0.000133000051237129,2.54957692932151e-05,0.000251615474490012,0,0.000465625815709786,0.000141709755778758,0,1.15315270066209e-05,6.35827345073562e-05,1.551137764816e-05,1.64023387165806e-05,2.47642121528511e-06,0,0,1.15376092699777e-06,0,6.54790189249428e-05,8.09390598610987e-06,0,0,6.86985935430754e-06,6.48847609261748e-05,8.94497547039606e-06,2.48487534672779e-05,8.0963920690726e-06,1.69303047971311e-05,2.14471696790193e-05,3.62746193058977e-05,7.61782097300563e-05,0,1.80482323687657e-05,1.38488994144621e-05,3.61221182967207e-05,1.31380519456035e-05,3.30870403914382e-06,1.13352770671822e-05,4.14171275662011e-05,6.20690407453072e-06,2.37971880790329e-05,0
"K02749","Environmental Information Processing","Membrane transport","","K02749(PTS_system,_arbutin-like_IIB_component)",1.96899932407278e-05,0.000109764019276793,9.35218217552639e-05,6.00643214099198e-05,2.18661531330908e-05,3.32714287371862e-05,2.03020130395255e-05,0.000299988765463752,0.000483635647542232,0.000497323130218773,1.47787033298285e-05,1.93562328605702e-05,6.16146849737072e-06,4.11312679152661e-05,0.000264534785967462,4.19129957906065e-05,0.000332753248856231,0.000275856558567838,0.000445280859731879,0.000174470762322647,0.000822293080316984,0.000255029445214136,8.71859209967064e-06,6.66955250513117e-05,0,0,1.23829285362329e-05,4.37483782677693e-05,0,2.24292375248083e-06,0,6.0645387726745e-07,0,1.39311741709617e-06,0,0,0,6.4941577388404e-07,3.96816128666413e-06,0,0,0,1.29805261732708e-06,3.08540512125239e-07,5.74411943984641e-06,1.05169049460443e-06,1.90724446167378e-05,0,8.95020744924348e-07,5.88340218931661e-06,3.39947072671513e-06,0,4.25046109379227e-07,5.68304139235824e-07,4.22995887175579e-07,3.37139142279812e-06,4.17768651044396e-06,1.4156270082551e-05,3.55238257472571e-06,3.74093081034426e-06,4.07617467498987e-06,0
"K02759","Environmental Information Processing","Membrane transport","","K02759(PTS_system,_cellobiose-specific_IIA_component)",0.000124183672350733,8.38097272945267e-05,7.75059246587635e-05,0.000106198918017914,4.40783967148987e-05,5.55716916273934e-05,0.00016139665628084,0.000243877549372773,0.000250037250932069,0.000164929634327024,0.000111466312524423,0.000138003608132914,0.000178067550553643,0.000350908592831749,0.000314219189533717,0.000482910808733698,0.000241662414187138,0.000343322856507929,0.000130723576286926,0.000286294910124295,0.000207331133284224,0.000340852175427721,9.80031972308772e-05,6.2887516005441e-05,8.69265736814195e-05,0.000829150988519222,0.000303238356726413,0.000168895911553583,0,4.81731998989248e-06,4.95844781727514e-05,1.59072514703854e-05,2.61829276817134e-05,1.99867384260908e-05,4.83184213361381e-06,0,1.86199257112088e-05,1.20577026751701e-05,3.71328389450698e-05,0,2.96842990955669e-06,0,2.74463169851629e-05,4.38969392994998e-05,3.65990758839384e-05,4.38798794268188e-05,6.71824906910825e-05,6.35735805648813e-05,9.98204339498185e-05,3.7614217633211e-05,4.63492103926252e-05,2.61015186258438e-06,3.64306915229058e-05,1.84543724627177e-05,9.4649817719958e-06,6.92770706198387e-06,9.44688639488851e-06,2.30209151413611e-05,7.96121654092006e-05,5.10178882456044e-06,1.93958745635237e-05,0
